	sp_id	sp_hh_id	age	sex	work_id
711910	208998	282501	30	M	44852
711911	681057	282501	19	F	44852
711912	681058	282501	19	F	44853
711913	1136716	282501	74	F	X
711914	54019	282501	7	M	33
711969	702961	282523	23	F	44856
711970	1099421	282523	69	F	X
711971	479743	282523	64	M	X
711972	372886	282523	48	M	44856
712139	929261	282589	49	F	44867
712140	929260	282589	49	F	44867
712141	929259	282589	49	F	44867
712142	1182350	282589	87	F	X
712143	1161381	282589	81	F	X
712276	200771	282649	29	M	44875
712277	669099	282649	17	F	102
712278	669098	282649	17	F	59
712279	1142254	282649	75	F	X
712280	669097	282649	17	F	46
712281	1153246	282649	79	F	X
712303	974638	282662	55	F	44877
712304	974637	282662	55	F	44877
712305	974636	282662	55	F	44878
712397	1082251	282701	67	F	X
712504	289743	282740	38	M	44894
712505	79957	282740	10	M	46
712506	818240	282740	37	F	44894
712507	628895	282740	11	F	53
712508	459517	282740	61	M	X
712509	95630	282740	12	M	56
712822	466710	282861	62	M	X
712823	238070	282861	33	M	44914
712824	838540	282861	39	F	44914
712825	117286	282861	15	M	90
712828	708391	282863	24	F	44915
712829	238069	282863	33	M	44915
712830	466707	282863	62	M	X
712886	520756	282887	72	M	X
712887	1148675	282887	77	F	X
712888	697501	282887	22	F	44919
712889	372890	282887	48	M	44919
712890	1035329	282887	62	F	X
713204	123642	283015	16	M	91
713205	566288	283015	3	F	X
713206	1044791	283015	63	F	X
713216	1044794	283020	63	F	X
713217	431837	283020	57	M	X
713357	797371	283078	35	F	44946
713358	650440	283078	14	F	32
713359	365357	283078	47	M	44946
713360	548941	283078	0	F	X
713530	1044797	283144	63	F	X
713531	731941	283144	28	F	44957
713536	1054300	283147	64	F	X
713537	88037	283147	11	M	25
713556	142211	283154	19	M	44959
713557	588446	283154	6	F	X
713558	713796	283154	25	F	44959
713559	848056	283154	40	F	44959
713589	719505	283169	26	F	44961
713590	62662	283169	8	M	68
713591	1170498	283169	83	F	X
713592	945220	283169	51	F	44961
713593	945221	283171	51	F	44961
713594	164214	283171	23	M	44961
713595	164215	283171	23	M	44962
713631	669106	283184	17	F	30
713632	669105	283184	17	F	33
713633	929272	283184	49	F	44965
713689	187175	283209	27	M	44968
713690	238073	283209	33	M	44969
713860	29049	283273	4	M	X
713861	920875	283273	48	F	44977
714080	776121	283362	33	F	44990
714081	1090920	283362	68	F	X
714122	636215	283382	12	F	53
714123	636214	283382	12	F	89
714124	341581	283382	44	M	44994
714139	9511	283389	1	M	X
714140	175012	283389	25	M	44995
714141	175011	283389	25	M	44995
714142	1146172	283389	76	F	X
714153	952936	283393	52	F	44995
714154	952937	283393	52	F	44995
714155	117290	283393	15	M	59
714156	1177781	283393	85	F	X
714273	967520	283441	54	F	45003
714274	967519	283441	54	F	45003
714275	848063	283441	40	F	45003
714304	142214	283452	19	M	45007
714305	130046	283452	17	M	99
714306	130045	283452	17	M	25
714681	15532	283608	2	M	X
714682	643419	283608	13	F	80
714683	643418	283608	13	F	60
714684	643417	283608	13	F	47
714685	643416	283608	13	F	77
715085	719511	283763	26	F	45058
715086	885301	283763	44	F	45058
715087	22007	283763	3	M	X
715088	713806	283763	25	F	45058
715089	22006	283763	3	M	X
715090	1107815	283763	70	F	X
715160	394544	283791	51	M	45063
715161	394543	283791	51	M	45063
715162	387476	283791	50	M	45063
715203	580449	283811	5	F	X
715204	45338	283811	6	M	X
715205	580451	283811	5	F	X
715221	596624	283817	7	F	109
715222	596625	283817	7	F	7
715223	209020	283817	30	M	45066
715396	1136734	283890	74	F	X
715397	1136735	283890	74	F	X
715591	491755	283966	66	M	X
715592	1015971	283966	60	F	45089
715593	491758	283966	66	M	X
715594	259374	283966	35	M	45089
715595	259372	283966	35	M	45089
715596	54040	283966	7	M	90
715808	903459	284049	46	F	45104
715809	1025627	284049	61	F	X
715810	1025628	284049	61	F	X
715811	531668	284049	76	M	X
715812	531669	284049	76	M	X
715813	110403	284049	14	M	111
715814	1177786	284049	85	F	X
715815	1177787	284049	85	F	X
715985	45341	284123	6	M	X
715986	604959	284123	8	F	64
715987	1015977	284123	60	F	45116
716042	103234	284145	13	M	30
716043	103233	284145	13	M	69
716044	15537	284145	2	M	X
716045	15538	284145	2	M	X
716112	960256	284172	53	F	45125
716113	1161394	284172	81	F	X
716201	686759	284212	20	F	45130
716202	960257	284212	53	F	45130
716203	960258	284212	53	F	45130
716211	372914	284218	48	M	45130
716212	372915	284218	48	M	45130
716213	952953	284218	52	F	45130
716214	142220	284218	19	M	45130
716277	325235	284241	42	M	45133
716278	180872	284241	26	M	45133
716279	180871	284241	26	M	45133
716489	945240	284326	51	F	45148
716490	981807	284326	56	F	45149
716491	333457	284326	43	M	45149
716501	45346	284330	6	M	X
716502	1063685	284330	65	F	X
716503	1146177	284330	76	F	X
716504	1063686	284330	65	F	X
716505	903464	284330	46	F	45149
716518	967536	284335	54	F	45149
716519	807894	284335	36	F	45150
716594	452121	284364	60	M	X
716595	227880	284364	32	M	45155
716609	894421	284373	45	F	45156
716610	491761	284373	66	M	X
716611	656803	284373	15	F	78
716612	103236	284373	13	M	19
716652	372918	284388	48	M	45157
716653	903465	284388	46	F	45157
716654	365380	284388	47	M	45157
716692	857612	284404	41	F	45160
716693	857613	284404	41	F	45160
716963	22016	284513	3	M	X
716964	867079	284513	42	F	45176
717241	466727	284622	62	M	X
717242	466726	284622	62	M	X
717243	1165983	284622	82	F	X
717244	929298	284622	49	F	45193
717245	929299	284622	49	F	45193
717470	838581	284715	39	F	45210
717473	175029	284718	25	M	45210
717474	656808	284718	15	F	45
717475	903471	284718	46	F	45210
717476	1073003	284718	66	F	X
717477	238108	284718	33	M	45210
717558	828701	284749	38	F	45216
717559	1044827	284749	63	F	X
717560	566316	284749	3	F	X
717561	681092	284749	19	F	45216
717878	1044828	284878	63	F	X
717926	876099	284895	43	F	45237
717927	756438	284895	31	F	45237
717928	945250	284895	51	F	45237
717929	628924	284895	11	F	27
717949	929304	284904	49	F	45238
717950	22024	284904	3	M	X
717997	110423	284927	14	M	9
718010	54054	284933	7	M	45
718011	920902	284933	48	F	45241
718012	79984	284933	10	M	25
718013	604973	284933	8	F	78
718014	1025640	284933	61	F	X
718015	1025639	284933	61	F	X
718018	604976	284935	8	F	59
718019	604977	284935	8	F	25
718130	95679	284977	12	M	4
718131	596648	284977	7	F	25
718132	512272	284977	70	M	X
718133	588473	284977	6	F	X
718134	95680	284977	12	M	56
718168	876101	284993	43	F	45251
718169	169652	284993	24	M	45251
718170	169651	284993	24	M	45251
718171	248759	284993	34	M	45251
718172	325247	284993	42	M	45251
718173	1054340	284994	64	F	X
718174	153389	284994	21	M	45252
718175	325248	284994	42	M	45252
718176	187199	284994	27	M	45252
718177	588472	284994	6	F	X
718196	123671	285002	16	M	28
718197	681096	285002	19	F	45253
718198	308022	285002	40	M	45253
718306	175035	285048	25	M	45260
718307	175036	285048	25	M	45260
718308	299174	285048	39	M	45260
718309	259400	285048	35	M	45261
718310	876105	285048	43	F	45261
718311	621333	285048	10	F	16
718345	452134	285060	60	M	X
718346	452133	285060	60	M	X
718411	818296	285085	37	F	45268
718412	818297	285085	37	F	45268
718413	45357	285085	6	M	X
718454	71410	285099	9	M	103
718458	998012	285102	58	F	45270
718459	580468	285102	5	F	X
718473	308025	285108	40	M	45272
718474	756444	285108	31	F	45272
718531	1123701	285134	72	F	X
718532	937356	285135	50	F	45274
718533	29082	285135	4	M	X
718541	473373	285137	63	M	X
718542	588475	285137	6	F	X
718543	675218	285137	18	F	45274
718602	1025645	285163	61	F	X
718603	998013	285163	58	F	45277
718604	537525	285163	81	M	X
718887	797411	285277	35	F	45295
718888	797412	285277	35	F	45295
718889	797413	285277	35	F	45295
718890	797414	285277	35	F	45295
718891	797415	285277	35	F	45295
718892	797416	285277	35	F	45295
718967	580474	285306	5	F	X
718968	580473	285306	5	F	X
718992	1115850	285315	71	F	X
718993	1115851	285315	71	F	X
718994	479791	285315	64	M	X
719080	838594	285351	39	F	45306
719081	491767	285351	66	M	X
719082	491766	285351	66	M	X
719171	708422	285389	24	F	45312
719172	708421	285389	24	F	45312
719173	697525	285389	22	F	45312
719185	1136754	285395	74	F	X
719186	289793	285395	38	M	45313
719187	289794	285395	38	M	45313
719188	544043	285395	88	M	X
719287	180890	285432	26	M	45320
719288	1090960	285432	68	F	X
719350	15554	285460	2	M	X
719351	3652	285460	0	M	X
719352	1182360	285460	87	F	X
719353	180891	285460	26	M	45322
719497	692164	285521	21	F	45333
719498	341621	285521	44	M	45333
719499	341620	285521	44	M	45333
719500	341619	285521	44	M	45333
719501	54063	285521	7	M	39
719502	520780	285521	72	M	X
719503	54062	285521	7	M	27
719504	54061	285521	7	M	82
719529	1006879	285533	59	F	45334
719530	1015996	285533	60	F	45334
719531	1015997	285533	60	F	45334
719532	3654	285534	0	M	X
719533	1099468	285534	69	F	X
719534	643447	285534	13	F	28
719737	1170514	285611	83	F	X
719738	903485	285611	46	F	45348
719739	903486	285611	46	F	45348
719740	903487	285611	46	F	45348
719808	613272	285639	9	F	82
719809	1082322	285639	67	F	X
719810	1082321	285639	67	F	X
719811	1082320	285639	67	F	X
720077	731987	285736	28	F	45369
720089	1189363	285742	97	F	X
720090	998021	285742	58	F	45369
720211	316794	285799	41	M	45378
720341	401236	285857	52	M	45387
720342	209055	285857	30	M	45387
720343	209054	285857	30	M	45387
720344	158709	285857	22	M	45387
720475	596663	285909	7	F	91
720476	945264	285909	51	F	45396
720996	542535	286116	85	M	X
720997	502451	286116	68	M	X
721027	491782	286127	66	M	X
721028	158713	286127	22	M	45424
721029	765910	286127	32	F	45424
721030	1044855	286127	63	F	X
721031	1156984	286127	80	F	X
721032	308040	286127	40	M	45424
721033	158715	286127	22	M	45425
721137	425771	286168	56	M	X
721138	1142293	286168	75	F	X
721139	279986	286168	37	M	45432
721180	739256	286189	29	F	45435
721183	739253	286191	29	F	45435
721184	739252	286191	29	F	45435
721257	739259	286231	29	F	45441
721258	739258	286231	29	F	45441
721259	739257	286231	29	F	45441
721315	1099485	286255	69	F	X
721316	1099486	286255	69	F	X
721317	1099487	286255	69	F	X
721342	1156989	286267	80	F	X
721343	153410	286267	21	M	45445
721344	153409	286267	21	M	45445
721441	71440	286298	9	M	37
721442	535935	286298	80	M	X
721473	88098	286313	11	M	91
721474	756470	286313	31	F	45452
721475	218263	286313	31	M	45452
721476	218262	286313	31	M	45452
721572	431883	286351	57	M	X
721573	431884	286351	57	M	X
721619	867112	286368	42	F	45460
721620	867111	286368	42	F	45460
721621	867110	286368	42	F	45460
721622	1073031	286368	66	F	X
721697	1054371	286394	64	F	X
721698	1054370	286394	64	F	X
721699	1054369	286394	64	F	X
721700	1054368	286394	64	F	X
721701	1054367	286394	64	F	X
721800	15567	286441	2	M	X
721806	1044864	286446	63	F	X
721807	1044862	286446	63	F	X
721808	1044861	286446	63	F	X
721809	1044860	286446	63	F	X
721909	238139	286486	33	M	45476
721910	238140	286486	33	M	45477
721911	238141	286486	33	M	45477
722257	502457	286615	68	M	X
722258	308054	286615	40	M	45501
722259	136442	286615	18	M	45501
722260	747534	286615	30	F	45501
722405	1166011	286669	82	F	X
722446	621359	286684	10	F	80
722447	308055	286684	40	M	45513
722448	413724	286684	54	M	45513
722449	123693	286684	16	M	49
722472	998045	286697	58	F	45515
722473	573019	286697	4	F	X
722474	573018	286697	4	F	X
722607	1156990	286751	80	F	X
722608	960306	286751	53	F	45523
722609	960305	286751	53	F	45523
722610	960304	286751	53	F	45524
722805	669145	286832	17	F	4
722806	588509	286832	6	F	X
723068	1082343	286939	67	F	X
723069	1107874	286939	70	F	X
723070	1107873	286939	70	F	X
723149	857685	286969	41	F	45554
723150	117344	286969	15	M	68
723151	857686	286969	41	F	45554
723152	545171	286969	93	M	X
723188	512297	286984	70	M	X
723189	512296	286984	70	M	X
723190	643468	286984	13	F	111
723191	643469	286984	13	F	68
723192	643470	286984	13	F	89
723193	732006	286984	28	F	45556
723315	365425	287037	47	M	45566
723316	130092	287037	17	M	47
723317	357571	287037	46	M	45566
723318	1063731	287037	65	F	X
723319	1063732	287037	65	F	X
723320	187232	287037	27	M	45566
723321	187231	287037	27	M	45567
723502	708443	287113	24	F	45577
723503	1166016	287113	82	F	X
723767	885371	287217	44	F	45593
723768	580500	287217	5	F	X
723769	580501	287217	5	F	X
723770	349672	287217	45	M	45593
723852	1044886	287251	63	F	X
723853	1044885	287251	63	F	X
723854	1123728	287251	72	F	X
723855	15578	287251	2	M	X
723856	15579	287251	2	M	X
723899	1090994	287270	68	F	X
723900	1090993	287270	68	F	X
724043	580502	287323	5	F	X
724044	308068	287323	40	M	45607
724045	407682	287323	53	M	45608
724046	732011	287323	28	F	45608
724067	445197	287334	59	M	X
724068	248807	287334	34	M	45610
724069	248808	287334	34	M	45610
724177	797456	287377	35	F	45617
724178	686791	287377	20	F	45617
724630	54091	287556	7	M	42
724631	739280	287556	29	F	45645
724632	269964	287556	36	M	45645
724633	269965	287556	36	M	45645
724981	650500	287697	14	F	40
724982	394598	287697	51	M	45664
725012	876153	287709	43	F	45666
725013	491808	287709	66	M	X
725014	413732	287709	54	M	45666
725015	1025717	287709	61	F	X
725031	998059	287717	58	F	45667
725032	380251	287717	49	M	45667
725033	227945	287717	32	M	45667
725034	380250	287717	49	M	45667
725035	681134	287717	19	F	45667
725219	857702	287796	41	F	45678
725220	857703	287796	41	F	45678
725221	110455	287796	14	M	23
725222	681136	287796	19	F	45678
725223	765943	287796	32	F	45679
725224	445201	287796	59	M	X
725322	1184724	287836	89	F	X
725323	325293	287836	42	M	45683
725324	621377	287836	10	F	40
725325	1016032	287836	60	F	45684
725326	419791	287836	55	M	45684
725327	479836	287836	64	M	X
725328	1073059	287836	66	F	X
725329	175061	287836	25	M	45684
725590	497391	287939	67	M	X
725591	876161	287939	43	F	45703
725783	719564	288016	26	F	45717
725784	692194	288016	21	F	45717
725785	466781	288016	62	M	X
725786	756509	288016	31	F	45717
725787	1130610	288016	73	F	X
725960	71480	288085	9	M	22
725961	289848	288085	38	M	45728
726000	697553	288099	22	F	45730
726001	697552	288099	22	F	45730
726052	596700	288122	7	F	22
726053	776233	288122	33	F	45733
726059	903530	288126	46	F	45734
726060	621383	288126	10	F	109
726061	713853	288126	25	F	45734
726062	713854	288126	25	F	45734
726063	110462	288126	14	M	40
726072	238166	288132	33	M	45734
726073	238165	288132	33	M	45734
726168	786780	288169	34	F	45739
726169	621384	288169	10	F	91
726170	675258	288169	18	F	45739
726171	1035437	288169	62	F	X
726207	713860	288186	25	F	45741
726208	713859	288186	25	F	45741
726279	520800	288212	72	M	X
726280	675254	288212	18	F	45746
726281	596701	288212	7	F	14
726282	596702	288212	7	F	75
726283	596703	288212	7	F	49
726397	548998	288258	0	F	X
726398	485849	288258	65	M	X
726399	485848	288258	65	M	X
726400	387531	288258	50	M	45751
726418	681144	288264	19	F	45753
726419	681143	288264	19	F	45753
726569	259465	288319	35	M	45761
726570	259466	288319	35	M	45761
726571	259467	288319	35	M	45761
726622	867137	288338	42	F	45765
726623	838673	288338	39	F	45765
726828	407696	288430	53	M	45777
726829	407697	288430	53	M	45777
726911	725720	288467	27	F	45783
726912	238176	288467	33	M	45783
726913	200885	288467	29	M	45783
726914	857720	288467	41	F	45784
726915	857719	288467	41	F	45784
726976	1107891	288489	70	F	X
726977	431917	288489	57	M	X
727016	560268	288504	2	F	X
727017	54114	288504	7	M	65
727018	885391	288504	44	F	45790
727019	894496	288504	45	F	45790
727020	22078	288504	3	M	X
727021	732025	288504	28	F	45790
727155	473425	288564	63	M	X
727156	45418	288564	6	M	X
727221	697561	288592	22	F	45806
727222	786784	288592	34	F	45806
727223	308096	288592	40	M	45806
727363	394625	288646	51	M	45816
727364	527227	288646	74	M	X
727365	3690	288646	0	M	X
727366	407708	288646	53	M	45816
727413	776246	288666	33	F	45818
727414	920986	288666	48	F	45818
727664	445213	288767	59	M	X
727665	692198	288767	21	F	45836
727771	71494	288806	9	M	90
727772	1091026	288806	68	F	X
727773	1091027	288806	68	F	X
727803	554529	288819	1	F	X
727804	554530	288819	1	F	X
727805	554531	288819	1	F	X
727806	643491	288819	13	F	12
727879	164289	288851	23	M	45849
727880	164288	288851	23	M	45849
727974	713863	288891	25	F	45854
727975	169689	288891	24	M	45854
727976	1016049	288891	60	F	45855
727981	200892	288895	29	M	45855
727982	200891	288895	29	M	45855
727983	703039	288895	23	F	45855
727984	1107895	288895	70	F	X
727985	953017	288895	52	F	45855
728021	629003	288908	11	F	12
728126	605045	288949	8	F	104
728127	537540	288949	81	M	X
728128	349702	288949	45	M	45864
728129	349703	288949	45	M	45864
728165	1157016	288968	80	F	X
728166	1157015	288968	80	F	X
728167	308101	288968	40	M	45868
728168	452187	288968	60	M	X
728169	45423	288968	6	M	X
728215	828790	288987	38	F	45870
728216	1184728	288987	89	F	X
728416	747573	289061	30	F	45882
728417	747574	289061	30	F	45883
728418	473428	289061	63	M	X
728463	1025752	289078	61	F	X
728464	1025751	289078	61	F	X
728465	209113	289078	30	M	45884
728466	807996	289078	36	F	45884
728769	876180	289208	43	F	45902
728770	876179	289208	43	F	45902
728771	629007	289208	11	F	46
728772	473433	289208	63	M	X
728773	473434	289208	63	M	X
728774	1161453	289208	81	F	X
728812	289867	289224	38	M	45905
